episode,step,reward,dropped,drop_rate,completed,accepted
12,36,-1.5,7,0.1891891891891892,24,30
12,37,0.5,7,0.18421052631578946,25,31
12,38,-7.0,8,0.20512820512820512,25,31
12,39,0.5,8,0.2,26,32
12,40,0.5,8,0.1951219512195122,27,33
12,41,-1.5,8,0.19047619047619047,27,34
12,42,-2.5,9,0.20930232558139536,29,34
12,43,1.0,9,0.20454545454545456,30,35
12,44,1.0,9,0.2,31,36
12,45,1.0,9,0.1956521739130435,32,37
12,46,1.0,9,0.19148936170212766,33,38
12,47,1.0,9,0.1875,34,39
12,48,1.0,9,0.1836734693877551,35,40
12,49,1.0,9,0.18,36,41
13,0,0.5,0,0.0,0,1
13,1,0.0,0,0.0,0,2
13,2,0.0,0,0.0,0,3
13,3,0.0,0,0.0,0,4
13,4,1.5,0,0.0,1,5
13,5,3.5,0,0.0,3,6
13,6,-0.5,0,0.0,3,7
13,7,1.5,0,0.0,4,8
13,8,-1.0,0,0.0,4,9
13,9,-1.5,0,0.0,4,10
13,10,-7.0,1,0.09090909090909091,4,10
13,11,3.0,1,0.08333333333333333,6,11
13,12,1.0,1,0.07692307692307693,7,12
13,13,-1.0,1,0.07142857142857142,7,13
13,14,1.0,1,0.06666666666666667,8,14
13,15,1.0,1,0.0625,9,15
13,16,1.0,1,0.058823529411764705,10,16
13,17,-6.5,2,0.1111111111111111,10,16
13,18,-2.0,3,0.15789473684210525,12,16
13,19,-0.5,3,0.15,12,17
13,20,3.5,3,0.14285714285714285,14,18
13,21,1.5,3,0.13636363636363635,15,19
13,22,1.5,3,0.13043478260869565,16,20
13,23,1.5,3,0.125,17,21
13,24,-0.5,3,0.12,17,22
13,25,1.5,3,0.11538461538461539,18,23
13,26,-4.0,4,0.14814814814814814,19,23
13,27,1.5,4,0.14285714285714285,20,24
13,28,-0.5,4,0.13793103448275862,20,25
13,29,3.5,4,0.13333333333333333,22,26
13,30,1.5,4,0.12903225806451613,23,27
13,31,-1.0,4,0.125,23,28
13,32,1.0,4,0.12121212121212122,24,29
13,33,1.0,4,0.11764705882352941,25,30
13,34,1.0,4,0.11428571428571428,26,31
13,35,1.0,4,0.1111111111111111,27,32
13,36,-1.5,4,0.10810810810810811,27,33
13,37,-7.0,5,0.13157894736842105,27,33
13,38,0.5,5,0.1282051282051282,28,34
13,39,0.5,5,0.125,29,35
13,40,0.5,5,0.12195121951219512,30,36
13,41,-7.0,6,0.14285714285714285,30,36
13,42,-7.0,7,0.16279069767441862,30,36
13,43,3.0,7,0.1590909090909091,32,37
13,44,1.0,7,0.15555555555555556,33,38
13,45,-6.5,8,0.17391304347826086,33,38
13,46,-1.5,8,0.1702127659574468,33,39
13,47,-7.0,9,0.1875,33,39
13,48,0.5,9,0.1836734693877551,34,40
13,49,1.0,9,0.18,35,41
14,0,0.5,0,0.0,0,1
14,1,0.0,0,0.0,0,2
14,2,2.5,0,0.0,1,3
14,3,0.0,0,0.0,1,4
14,4,-0.5,0,0.0,1,5
14,5,1.5,0,0.0,2,6
14,6,-0.5,0,0.0,2,7
14,7,1.5,0,0.0,3,8
14,8,-6.0,1,0.1111111111111111,3,8
14,9,-4.0,2,0.2,4,8
14,10,1.5,2,0.18181818181818182,5,9
14,11,-0.5,2,0.16666666666666666,5,10
14,12,1.5,2,0.15384615384615385,6,11
14,13,-2.0,3,0.21428571428571427,8,11
14,14,-0.5,3,0.2,8,12
14,15,-0.5,3,0.1875,8,13
14,16,-1.0,3,0.17647058823529413,8,14
14,17,3.5,3,0.16666666666666666,10,15
14,18,-4.0,4,0.21052631578947367,11,15
14,19,-0.5,4,0.2,11,16
14,20,-1.0,4,0.19047619047619047,11,17
14,21,3.5,4,0.18181818181818182,13,18
14,22,1.5,4,0.17391304347826086,14,19
14,23,1.0,4,0.16666666666666666,15,20
14,24,1.0,4,0.16,16,21
14,25,1.0,4,0.15384615384615385,17,22
14,26,-1.0,4,0.14814814814814814,17,23
14,27,3.5,4,0.14285714285714285,19,24
14,28,1.0,4,0.13793103448275862,20,25
14,29,-1.0,4,0.13333333333333333,20,26
14,30,-6.5,5,0.16129032258064516,20,26
14,31,3.5,5,0.15625,22,27
14,32,1.0,5,0.15151515151515152,23,28
14,33,-1.5,5,0.14705882352941177,23,29
14,34,3.0,5,0.14285714285714285,25,30
14,35,-1.0,5,0.1388888888888889,25,31
14,36,-6.5,6,0.16216216216216217,25,31
14,37,3.5,6,0.15789473684210525,27,32
14,38,-6.0,7,0.1794871794871795,27,32
14,39,-6.0,8,0.2,27,32
14,40,1.0,8,0.1951219512195122,28,33
14,41,-1.5,8,0.19047619047619047,28,34
14,42,3.0,8,0.18604651162790697,30,35
14,43,1.0,8,0.18181818181818182,31,36
14,44,1.0,8,0.17777777777777778,32,37
14,45,-1.5,8,0.17391304347826086,32,38
14,46,3.0,8,0.1702127659574468,34,39
14,47,-1.5,8,0.16666666666666666,34,40
14,48,-7.0,9,0.1836734693877551,34,40
14,49,-1.5,9,0.18,34,41
15,0,0.5,0,0.0,0,1
15,1,0.5,0,0.0,0,2
15,2,0.0,0,0.0,0,3
15,3,2.0,0,0.0,1,4
15,4,2.0,0,0.0,2,5
15,5,-0.5,0,0.0,2,6
15,6,-1.0,0,0.0,2,7
15,7,1.5,0,0.0,3,8
15,8,1.5,0,0.0,4,9
15,9,-6.0,1,0.1,4,9
15,10,-1.0,1,0.09090909090909091,4,10
15,11,1.0,1,0.08333333333333333,5,11
15,12,-2.0,2,0.15384615384615385,7,11
15,13,-1.0,2,0.14285714285714285,7,12
15,14,-1.0,2,0.13333333333333333,7,13
15,15,1.0,2,0.125,8,14
15,16,-1.5,2,0.11764705882352941,8,15
15,17,3.0,2,0.1111111111111111,10,16
15,18,1.0,2,0.10526315789473684,11,17
15,19,-4.5,3,0.15,12,17
15,20,-1.5,3,0.14285714285714285,12,18
15,21,3.0,3,0.13636363636363635,14,19
15,22,-1.5,3,0.13043478260869565,14,20
15,23,-1.5,3,0.125,14,21
15,24,3.0,3,0.12,16,22
15,25,3.0,3,0.11538461538461539,18,23
15,26,1.5,3,0.1111111111111111,19,24
15,27,1.5,3,0.10714285714285714,20,25
15,28,1.5,3,0.10344827586206896,21,26
15,29,-1.0,3,0.1,21,27
15,30,3.0,3,0.0967741935483871,23,28
15,31,-1.5,3,0.09375,23,29
15,32,0.5,3,0.09090909090909091,24,30
15,33,-7.0,4,0.11764705882352941,24,30
15,34,-1.5,4,0.11428571428571428,24,31
15,35,3.0,4,0.1111111111111111,26,32
15,36,-1.5,4,0.10810810810810811,26,33
15,37,-5.0,5,0.13157894736842105,27,33
15,38,-1.5,5,0.1282051282051282,27,34
15,39,-2.0,5,0.125,27,35
15,40,2.5,5,0.12195121951219512,29,36
15,41,-2.0,6,0.14285714285714285,31,36
15,42,1.0,6,0.13953488372093023,32,37
15,43,1.0,6,0.13636363636363635,33,38
15,44,1.0,6,0.13333333333333333,34,39
15,45,1.0,6,0.13043478260869565,35,40
15,46,-1.0,6,0.1276595744680851,35,41
15,47,1.0,6,0.125,36,42
15,48,1.0,6,0.12244897959183673,37,43
15,49,-4.0,7,0.14,38,43
16,0,0.5,0,0.0,0,1
16,1,2.5,0,0.0,1,2
16,2,0.0,0,0.0,1,3
16,3,0.0,0,0.0,1,4
16,4,-0.5,0,0.0,1,5
16,5,-1.0,0,0.0,1,6
16,6,1.0,0,0.0,2,7
16,7,1.5,0,0.0,3,8
16,8,-1.0,0,0.0,3,9
16,9,3.5,0,0.0,5,10
16,10,1.0,0,0.0,6,11
16,11,1.5,0,0.0,7,12
16,12,1.5,0,0.0,8,13
16,13,3.5,0,0.0,10,14
16,14,1.5,0,0.0,11,15
16,15,-0.5,0,0.0,11,16
16,16,3.5,0,0.0,13,17
16,17,-0.5,0,0.0,13,18
16,18,-2.0,1,0.05263157894736842,15,18
16,19,-0.5,1,0.05,15,19
16,20,1.5,1,0.047619047619047616,16,20
16,21,1.5,1,0.045454545454545456,17,21
16,22,-0.5,1,0.043478260869565216,17,22
16,23,1.0,1,0.041666666666666664,18,23
16,24,3.5,1,0.04,20,24
16,25,-0.5,1,0.038461538461538464,20,25
16,26,-4.0,2,0.07407407407407407,21,25
16,27,-1.0,2,0.07142857142857142,21,26
16,28,-1.0,2,0.06896551724137931,21,27
16,29,1.0,2,0.06666666666666667,22,28
16,30,-4.0,3,0.0967741935483871,23,28
16,31,-6.0,4,0.125,23,28
16,32,-1.0,4,0.12121212121212122,23,29
16,33,1.0,4,0.11764705882352941,24,30
16,34,1.0,4,0.11428571428571428,25,31
16,35,3.0,4,0.1111111111111111,27,32
16,36,-1.0,4,0.10810810810810811,27,33
16,37,-4.0,5,0.13157894736842105,28,33
16,38,-1.0,5,0.1282051282051282,28,34
16,39,-6.5,6,0.15,28,34
16,40,1.0,6,0.14634146341463414,29,35
16,41,3.0,6,0.14285714285714285,31,36
16,42,-1.0,6,0.13953488372093023,31,37
16,43,-1.5,6,0.13636363636363635,31,38
16,44,3.0,6,0.13333333333333333,33,39
16,45,-4.0,7,0.15217391304347827,34,39
16,46,1.5,7,0.14893617021276595,35,40
16,47,3.5,7,0.14583333333333334,37,41
16,48,-6.0,8,0.16326530612244897,37,41
16,49,1.5,8,0.16,38,42
17,0,0.5,0,0.0,0,1
17,1,0.5,0,0.0,0,2
17,2,2.0,0,0.0,1,3
17,3,0.0,0,0.0,1,4
17,4,-0.5,0,0.0,1,5
17,5,1.5,0,0.0,2,6
17,6,1.5,0,0.0,3,7
17,7,2.0,0,0.0,4,8
17,8,2.0,0,0.0,5,9
17,9,1.5,0,0.0,6,10
17,10,-0.5,0,0.0,6,11
17,11,1.0,0,0.0,7,12
17,12,3.5,0,0.0,9,13
17,13,-0.5,0,0.0,9,14
17,14,-4.0,1,0.06666666666666667,10,14
17,15,-6.0,2,0.125,10,14
17,16,3.5,2,0.11764705882352941,12,15
17,17,-0.5,2,0.1111111111111111,12,16
17,18,-0.5,2,0.10526315789473684,12,17
17,19,1.5,2,0.1,13,18
17,20,1.0,2,0.09523809523809523,14,19
17,21,-1.0,2,0.09090909090909091,14,20
17,22,3.0,2,0.08695652173913043,16,21
17,23,1.0,2,0.08333333333333333,17,22
17,24,1.0,2,0.08,18,23
17,25,-1.5,2,0.07692307692307693,18,24
17,26,0.5,2,0.07407407407407407,19,25
17,27,-4.5,3,0.10714285714285714,20,25
17,28,-1.0,3,0.10344827586206896,20,26
17,29,-2.0,4,0.13333333333333333,22,26
17,30,-0.5,4,0.12903225806451613,22,27
17,31,1.5,4,0.125,23,28
17,32,1.5,4,0.12121212121212122,24,29
17,33,3.5,4,0.11764705882352941,26,30
17,34,-0.5,4,0.11428571428571428,26,31
17,35,1.5,4,0.1111111111111111,27,32
17,36,-1.0,4,0.10810810810810811,27,33
17,37,1.0,4,0.10526315789473684,28,34
17,38,-4.5,5,0.1282051282051282,29,34
17,39,-1.5,5,0.125,29,35
17,40,0.5,5,0.12195121951219512,30,36
17,41,0.5,5,0.11904761904761904,31,37
17,42,-1.5,5,0.11627906976744186,31,38
17,43,0.5,5,0.11363636363636363,32,39
17,44,3.0,5,0.1111111111111111,34,40
17,45,-6.5,6,0.13043478260869565,34,40
17,46,-4.5,7,0.14893617021276595,35,40
17,47,1.0,7,0.14583333333333334,36,41
17,48,-6.5,8,0.16326530612244897,36,41
17,49,1.0,8,0.16,37,42
18,0,0.5,0,0.0,0,1
18,1,0.0,0,0.0,0,2
18,2,0.0,0,0.0,0,3
18,3,4.0,0,0.0,2,4
18,4,2.5,0,0.0,3,5
18,5,0.0,0,0.0,3,6
18,6,2.0,0,0.0,4,7
18,7,-0.5,0,0.0,4,8
18,8,-0.5,0,0.0,4,9
18,9,1.5,0,0.0,5,10
18,10,1.5,0,0.0,6,11
18,11,1.5,0,0.0,7,12
18,12,4.0,0,0.0,9,13
18,13,1.5,0,0.0,10,14
18,14,-0.5,0,0.0,10,15
18,15,1.5,0,0.0,11,16
18,16,-6.0,1,0.058823529411764705,11,16
18,17,3.5,1,0.05555555555555555,13,17
18,18,-0.5,1,0.05263157894736842,13,18
18,19,1.5,1,0.05,14,19
18,20,-6.0,2,0.09523809523809523,14,19
18,21,1.5,2,0.09090909090909091,15,20
18,22,1.0,2,0.08695652173913043,16,21
18,23,1.0,2,0.08333333333333333,17,22
18,24,1.0,2,0.08,18,23
18,25,1.0,2,0.07692307692307693,19,24
18,26,1.0,2,0.07407407407407407,20,25
18,27,-1.0,2,0.07142857142857142,20,26
18,28,1.0,2,0.06896551724137931,21,27
18,29,1.0,2,0.06666666666666667,22,28
18,30,3.0,2,0.06451612903225806,24,29
18,31,1.0,2,0.0625,25,30
18,32,1.0,2,0.06060606060606061,26,31
18,33,-1.0,2,0.058823529411764705,26,32
18,34,-4.5,3,0.08571428571428572,27,32
18,35,1.0,3,0.08333333333333333,28,33
18,36,1.0,3,0.08108108108108109,29,34
18,37,-1.0,3,0.07894736842105263,29,35
18,38,-1.5,3,0.07692307692307693,29,36
18,39,3.0,3,0.075,31,37
18,40,-2.0,4,0.0975609756097561,33,37
18,41,-0.5,4,0.09523809523809523,33,38
18,42,-6.0,5,0.11627906976744186,33,38
18,43,1.5,5,0.11363636363636363,34,39
18,44,1.5,5,0.1111111111111111,35,40
18,45,-1.0,5,0.10869565217391304,35,41
18,46,-4.0,6,0.1276595744680851,36,41
18,47,1.5,6,0.125,37,42
18,48,3.5,6,0.12244897959183673,39,43
18,49,-0.5,6,0.12,39,44
19,0,0.5,0,0.0,0,1
19,1,0.0,0,0.0,0,2
19,2,0.0,0,0.0,0,3
19,3,0.0,0,0.0,0,4
19,4,1.5,0,0.0,1,5
19,5,1.5,0,0.0,2,6
19,6,1.5,0,0.0,3,7
19,7,-0.5,0,0.0,3,8
19,8,-1.0,0,0.0,3,9
19,9,3.0,0,0.0,5,10
19,10,-1.5,0,0.0,5,11
19,11,3.0,0,0.0,7,12
19,12,-1.5,0,0.0,7,13
19,13,-1.5,0,0.0,7,14
19,14,3.0,0,0.0,9,15
19,15,-1.5,0,0.0,9,16
19,16,-7.0,1,0.058823529411764705,9,16
19,17,-7.0,2,0.1111111111111111,9,16
19,18,5.0,2,0.10526315789473684,12,17
19,19,3.5,2,0.1,14,18
19,20,-1.0,2,0.09523809523809523,14,19
19,21,3.5,2,0.09090909090909091,16,20
19,22,1.5,2,0.08695652173913043,17,21
19,23,-1.0,2,0.08333333333333333,17,22
19,24,-1.0,2,0.08,17,23
19,25,1.0,2,0.07692307692307693,18,24
19,26,1.0,2,0.07407407407407407,19,25
19,27,3.5,2,0.07142857142857142,21,26
19,28,3.5,2,0.06896551724137931,23,27
19,29,1.5,2,0.06666666666666667,24,28
19,30,1.5,2,0.06451612903225806,25,29
19,31,-0.5,2,0.0625,25,30
19,32,-6.0,3,0.09090909090909091,25,30
19,33,-6.0,4,0.11764705882352941,25,30
19,34,3.5,4,0.11428571428571428,27,31
19,35,1.5,4,0.1111111111111111,28,32
19,36,-0.5,4,0.10810810810810811,28,33
19,37,1.5,4,0.10526315789473684,29,34
19,38,-1.0,4,0.10256410256410256,29,35
19,39,0.5,4,0.1,30,36
19,40,0.5,4,0.0975609756097561,31,37
19,41,1.0,4,0.09523809523809523,32,38
19,42,1.0,4,0.09302325581395349,33,39
19,43,-1.5,4,0.09090909090909091,33,40
19,44,0.5,4,0.08888888888888889,34,41
19,45,-4.5,5,0.10869565217391304,35,41
19,46,1.0,5,0.10638297872340426,36,42
19,47,3.0,5,0.10416666666666667,38,43
19,48,-1.0,5,0.10204081632653061,38,44
19,49,1.0,5,0.1,39,45
20,0,0.5,0,0.0,0,1
20,1,0.0,0,0.0,0,2
20,2,0.0,0,0.0,0,3
20,3,2.0,0,0.0,1,4
20,4,-0.5,0,0.0,1,5
20,5,-0.5,0,0.0,1,6
20,6,1.5,0,0.0,2,7
20,7,3.5,0,0.0,4,8
20,8,-6.0,1,0.1111111111111111,4,8
20,9,-0.5,1,0.1,4,9
20,10,-1.0,1,0.09090909090909091,4,10
20,11,1.0,1,0.08333333333333333,5,11
20,12,3.0,1,0.07692307692307693,7,12
20,13,-1.0,1,0.07142857142857142,7,13
20,14,-6.5,2,0.13333333333333333,7,13
20,15,3.5,2,0.125,9,14
20,16,-1.0,2,0.11764705882352941,9,15
20,17,-4.0,3,0.16666666666666666,10,15
20,18,-1.0,3,0.15789473684210525,10,16
20,19,1.0,3,0.15,11,17
20,20,-2.0,4,0.19047619047619047,13,17
20,21,-6.0,5,0.22727272727272727,13,17
20,22,-6.0,6,0.2608695652173913,13,17
20,23,-0.5,6,0.25,13,18
20,24,1.5,6,0.24,14,19
20,25,1.0,6,0.23076923076923078,15,20
20,26,3.5,6,0.2222222222222222,17,21
20,27,-0.5,6,0.21428571428571427,17,22
20,28,-6.0,7,0.2413793103448276,17,22
20,29,1.0,7,0.23333333333333334,18,23
20,30,3.5,7,0.22580645161290322,20,24
20,31,1.5,7,0.21875,21,25
20,32,-0.5,7,0.21212121212121213,21,26
20,33,-6.0,8,0.23529411764705882,21,26
20,34,1.5,8,0.22857142857142856,22,27
20,35,-1.0,8,0.2222222222222222,22,28
20,36,-4.0,9,0.24324324324324326,23,28
20,37,1.0,9,0.23684210526315788,24,29
20,38,1.0,9,0.23076923076923078,25,30
20,39,-1.5,9,0.225,25,31
20,40,3.0,9,0.21951219512195122,27,32
20,41,1.0,9,0.21428571428571427,28,33
20,42,-6.5,10,0.23255813953488372,28,33
20,43,-1.0,10,0.22727272727272727,28,34
20,44,-4.5,11,0.24444444444444444,29,34
20,45,3.5,11,0.2391304347826087,31,35
20,46,1.5,11,0.23404255319148937,32,36
20,47,1.5,11,0.22916666666666666,33,37
20,48,-0.5,11,0.22448979591836735,33,38
20,49,-4.0,12,0.24,34,38
21,0,0.5,0,0.0,0,1
21,1,0.0,0,0.0,0,2
21,2,0.0,0,0.0,0,3
21,3,2.0,0,0.0,1,4
21,4,-0.5,0,0.0,1,5
21,5,-1.0,0,0.0,1,6
21,6,1.0,0,0.0,2,7
21,7,-1.0,0,0.0,2,8
21,8,1.0,0,0.0,3,9
21,9,-1.5,0,0.0,3,10
21,10,-4.5,1,0.09090909090909091,4,10
21,11,3.5,1,0.08333333333333333,6,11
21,12,1.0,1,0.07692307692307693,7,12
21,13,1.0,1,0.07142857142857142,8,13
21,14,1.0,1,0.06666666666666667,9,14
21,15,-1.5,1,0.0625,9,15
21,16,0.5,1,0.058823529411764705,10,16
21,17,0.5,1,0.05555555555555555,11,17
21,18,0.5,1,0.05263157894736842,12,18
21,19,3.0,1,0.05,14,19
21,20,1.0,1,0.047619047619047616,15,20
21,21,-1.5,1,0.045454545454545456,15,21
21,22,-1.5,1,0.043478260869565216,15,22
21,23,5.0,1,0.041666666666666664,18,23
21,24,1.0,1,0.04,19,24
21,25,1.0,1,0.038461538461538464,20,25
21,26,1.0,1,0.037037037037037035,21,26
21,27,1.0,1,0.03571428571428571,22,27
21,28,-1.0,1,0.034482758620689655,22,28
21,29,1.0,1,0.03333333333333333,23,29
21,30,3.0,1,0.03225806451612903,25,30
21,31,-1.5,1,0.03125,25,31
21,32,3.0,1,0.030303030303030304,27,32
21,33,-1.5,1,0.029411764705882353,27,33
21,34,-1.5,1,0.02857142857142857,27,34
21,35,-7.0,2,0.05555555555555555,27,34
21,36,5.0,2,0.05405405405405406,30,35
21,37,-6.5,3,0.07894736842105263,30,35
21,38,-1.0,3,0.07692307692307693,30,36
21,39,-6.5,4,0.1,30,36
21,40,-1.5,4,0.0975609756097561,30,37
21,41,3.0,4,0.09523809523809523,32,38
21,42,-6.5,5,0.11627906976744186,32,38
21,43,5.5,5,0.11363636363636363,35,39
21,44,-1.0,5,0.1111111111111111,35,40
21,45,-6.5,6,0.13043478260869565,35,40
21,46,-1.0,6,0.1276595744680851,35,41
21,47,1.0,6,0.125,36,42
21,48,1.0,6,0.12244897959183673,37,43
21,49,-1.5,6,0.12,37,44
22,0,0.5,0,0.0,0,1
22,1,0.0,0,0.0,0,2
22,2,0.0,0,0.0,0,3
22,3,2.0,0,0.0,1,4
22,4,2.0,0,0.0,2,5
22,5,1.5,0,0.0,3,6
22,6,-0.5,0,0.0,3,7
22,7,-1.0,0,0.0,3,8
22,8,1.0,0,0.0,4,9
22,9,-1.5,0,0.0,4,10
22,10,-1.5,0,0.0,4,11
22,11,-4.5,1,0.08333333333333333,5,11
22,12,1.0,1,0.07692307692307693,6,12
22,13,-1.5,1,0.07142857142857142,6,13
22,14,-2.0,2,0.13333333333333333,8,13
22,15,1.5,2,0.125,9,14
22,16,-1.0,2,0.11764705882352941,9,15
22,17,-4.5,3,0.16666666666666666,10,15
22,18,1.5,3,0.15789473684210525,11,16
22,19,1.5,3,0.15,12,17
22,20,1.0,3,0.14285714285714285,13,18
22,21,1.0,3,0.13636363636363635,14,19
22,22,1.0,3,0.13043478260869565,15,20
22,23,1.0,3,0.125,16,21
22,24,-1.0,3,0.12,16,22
22,25,1.0,3,0.11538461538461539,17,23
22,26,-6.5,4,0.14814814814814814,17,23
22,27,-1.5,4,0.14285714285714285,17,24
22,28,5.0,4,0.13793103448275862,20,25
22,29,-4.0,5,0.16666666666666666,21,25
22,30,-1.0,5,0.16129032258064516,21,26
22,31,1.0,5,0.15625,22,27
22,32,-1.0,5,0.15151515151515152,22,28
22,33,-1.5,5,0.14705882352941177,22,29
22,34,5.5,5,0.14285714285714285,25,30
22,35,1.5,5,0.1388888888888889,26,31
22,36,-1.0,5,0.13513513513513514,26,32
22,37,-1.5,5,0.13157894736842105,26,33
22,38,3.0,5,0.1282051282051282,28,34
22,39,1.0,5,0.125,29,35
22,40,-4.0,6,0.14634146341463414,30,35
22,41,1.5,6,0.14285714285714285,31,36
22,42,1.5,6,0.13953488372093023,32,37
22,43,1.5,6,0.13636363636363635,33,38
22,44,1.0,6,0.13333333333333333,34,39
22,45,1.0,6,0.13043478260869565,35,40
22,46,3.5,6,0.1276595744680851,37,41
22,47,1.5,6,0.125,38,42
22,48,-0.5,6,0.12244897959183673,38,43
22,49,1.0,6,0.12,39,44
23,0,0.5,0,0.0,0,1
23,1,0.0,0,0.0,0,2
23,2,0.0,0,0.0,0,3
23,3,2.0,0,0.0,1,4
23,4,1.5,0,0.0,2,5
23,5,-0.5,0,0.0,2,6
23,6,-0.5,0,0.0,2,7
23,7,1.5,0,0.0,3,8
23,8,-1.0,0,0.0,3,9
23,9,3.0,0,0.0,5,10
23,10,1.5,0,0.0,6,11
23,11,1.5,0,0.0,7,12
23,12,1.0,0,0.0,8,13
23,13,-1.5,0,0.0,8,14
23,14,-7.0,1,0.06666666666666667,8,14
23,15,-4.5,2,0.125,9,14
23,16,1.0,2,0.11764705882352941,10,15
23,17,-1.0,2,0.1111111111111111,10,16
23,18,-4.5,3,0.15789473684210525,11,16
23,19,3.5,3,0.15,13,17
23,20,-0.5,3,0.14285714285714285,13,18
23,21,-1.0,3,0.13636363636363635,13,19
23,22,3.5,3,0.13043478260869565,15,20
23,23,-1.0,3,0.125,15,21
23,24,3.0,3,0.12,17,22
23,25,1.0,3,0.11538461538461539,18,23
23,26,1.5,3,0.1111111111111111,19,24
23,27,-1.0,3,0.10714285714285714,19,25
23,28,-6.5,4,0.13793103448275862,19,25
23,29,3.0,4,0.13333333333333333,21,26
23,30,1.0,4,0.12903225806451613,22,27
23,31,1.0,4,0.125,23,28
23,32,-1.0,4,0.12121212121212122,23,29
23,33,-1.5,4,0.11764705882352941,23,30
23,34,3.0,4,0.11428571428571428,25,31
23,35,-6.5,5,0.1388888888888889,25,31
23,36,-6.5,6,0.16216216216216217,25,31
23,37,-2.0,7,0.18421052631578946,27,31
23,38,-0.5,7,0.1794871794871795,27,32
23,39,3.5,7,0.175,29,33
23,40,-0.5,7,0.17073170731707318,29,34
23,41,1.0,7,0.16666666666666666,30,35
23,42,1.0,7,0.16279069767441862,31,36
23,43,-1.0,7,0.1590909090909091,31,37
23,44,-1.5,7,0.15555555555555556,31,38
23,45,5.0,7,0.15217391304347827,34,39
23,46,-1.0,7,0.14893617021276595,34,40
23,47,-6.5,8,0.16666666666666666,34,40
23,48,1.0,8,0.16326530612244897,35,41
23,49,3.0,8,0.16,37,42
24,0,0.5,0,0.0,0,1
24,1,2.5,0,0.0,1,2
24,2,2.5,0,0.0,2,3
24,3,0.0,0,0.0,2,4
24,4,0.0,0,0.0,2,5
24,5,4.5,0,0.0,4,6
24,6,2.0,0,0.0,5,7
24,7,0.0,0,0.0,5,8
24,8,-0.5,0,0.0,5,9
24,9,1.5,0,0.0,6,10
24,10,-0.5,0,0.0,6,11
24,11,1.5,0,0.0,7,12
24,12,-4.0,1,0.07692307692307693,8,12
24,13,1.5,1,0.07142857142857142,9,13
24,14,1.5,1,0.06666666666666667,10,14
24,15,-0.5,1,0.0625,10,15
24,16,-1.0,1,0.058823529411764705,10,16
24,17,3.5,1,0.05555555555555555,12,17
24,18,-1.0,1,0.05263157894736842,12,18
24,19,1.0,1,0.05,13,19
24,20,1.0,1,0.047619047619047616,14,20
24,21,-4.5,2,0.09090909090909091,15,20
24,22,-1.5,2,0.08695652173913043,15,21
24,23,0.5,2,0.08333333333333333,16,22
24,24,0.5,2,0.08,17,23
24,25,0.5,2,0.07692307692307693,18,24
24,26,-7.0,3,0.1111111111111111,18,24
24,27,-1.5,3,0.10714285714285714,18,25
24,28,-4.5,4,0.13793103448275862,19,25
24,29,5.5,4,0.13333333333333333,22,26
24,30,-0.5,4,0.12903225806451613,22,27
24,31,1.5,4,0.125,23,28
24,32,1.5,4,0.12121212121212122,24,29
24,33,1.0,4,0.11764705882352941,25,30
24,34,-6.5,5,0.14285714285714285,25,30
24,35,3.5,5,0.1388888888888889,27,31
24,36,3.5,5,0.13513513513513514,29,32
24,37,-0.5,5,0.13157894736842105,29,33
24,38,1.5,5,0.1282051282051282,30,34
24,39,-1.0,5,0.125,30,35
24,40,-1.0,5,0.12195121951219512,30,36
24,41,1.0,5,0.11904761904761904,31,37
24,42,3.0,5,0.11627906976744186,33,38
24,43,1.0,5,0.11363636363636363,34,39
24,44,3.5,5,0.1111111111111111,36,40
24,45,1.5,5,0.10869565217391304,37,41
24,46,1.5,5,0.10638297872340426,38,42
24,47,1.5,5,0.10416666666666667,39,43
24,48,-1.0,5,0.10204081632653061,39,44
24,49,-1.0,5,0.1,39,45
25,0,0.5,0,0.0,0,1
25,1,0.5,0,0.0,0,2
25,2,0.5,0,0.0,0,3
25,3,2.0,0,0.0,1,4
25,4,-0.5,0,0.0,1,5
25,5,1.5,0,0.0,2,6
25,6,-6.0,1,0.14285714285714285,2,6
25,7,3.5,1,0.125,4,7
25,8,-0.5,1,0.1111111111111111,4,8
25,9,3.5,1,0.1,6,9
25,10,-0.5,1,0.09090909090909091,6,10
25,11,-1.0,1,0.08333333333333333,6,11
25,12,3.5,1,0.07692307692307693,8,12
25,13,-0.5,1,0.07142857142857142,8,13
25,14,1.5,1,0.06666666666666667,9,14
25,15,-1.0,1,0.0625,9,15
25,16,3.0,1,0.058823529411764705,11,16
25,17,3.5,1,0.05555555555555555,13,17
25,18,1.5,1,0.05263157894736842,14,18
25,19,1.5,1,0.05,15,19
25,20,1.5,1,0.047619047619047616,16,20
25,21,-0.5,1,0.045454545454545456,16,21
25,22,1.5,1,0.043478260869565216,17,22
25,23,-1.0,1,0.041666666666666664,17,23
25,24,-6.5,2,0.08,17,23
25,25,3.0,2,0.07692307692307693,19,24
25,26,1.5,2,0.07407407407407407,20,25
25,27,6.0,2,0.07142857142857142,23,26
25,28,-0.5,2,0.06896551724137931,23,27
25,29,3.5,2,0.06666666666666667,25,28
25,30,-0.5,2,0.06451612903225806,25,29
25,31,1.5,2,0.0625,26,30
25,32,3.5,2,0.06060606060606061,28,31
25,33,-0.5,2,0.058823529411764705,28,32
